name,id,date,text,polarity,retweet,fav,Animesh 
KingJames,9.52E+17,11-01-2018 20:38,b'#NBAVote my brother aka the Point God @CP3!',0,7227,15567,0
,,,,,,,
KingJames,9.51E+17,11-01-2018 06:55,b'@KDTrey5 Congrats G on 20K!! Lots and lots of buckets! Easy too',4,2387,13849,4
,,,,,,,
KingJames,9.51E+17,10-01-2018 22:59,b'Going to be one of the greatest days of my life and my kids when this happens! #WeAreFamily https://t.co/U9KcXv7iyO',4,4951,24209,4
,,,,,,,
KingJames,9.51E+17,09-01-2018 18:00,b'Hope the homie @Klow7 is straight! Thinking about you G! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe',4,3191,20175,4
,,,,,,,
KingJames,9.51E+17,09-01-2018 00:10,"b""@Rachel__Nichols U get a full time Tequila bar I'm coming on the show!! \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x8d\xb8\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f""",4,130,1322,0
,,,,,,,
KingJames,9.50E+17,08-01-2018 05:08,"b'#NBAvote my brother from another, day 1 @DwyaneWade'",0,13932,27398,0
,,,,,,,
KingJames,9.50E+17,08-01-2018 05:07,b'#NBAvote My lil pit bull @isaiahthomas!!',0,20586,47417,0
,,,,,,,
KingJames,9.50E+17,08-01-2018 03:38,"b""@djmeel I saved you money! Lucky I didn't bet you. U know better. #GoIrish\xe2\x98\x98\xef\xb8\x8f""",4,52,713,0
,,,,,,,
KingJames,9.50E+17,07-01-2018 19:11,b'@Channing_Frye Hahahahaha!!!!',4,116,1956,4
,,,,,,,
KingJames,9.50E+17,07-01-2018 16:25,b'#NBAVote @kevinlove to the All-Star game! I mean just look at his monster year so far! I see you working boooooiiiiii!!',-4,20580,50496,0
,,,,,,,
KingJames,9.49E+17,06-01-2018 02:39,b'Happy Gday to my brother from day 1 @SianCotton85!! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x91\x91',4,338,5208,4
,,,,,,,
KingJames,9.49E+17,05-01-2018 23:31,b'Man I just had the GREATEST Thai massage of all time!! Got me feeling like a slinky. Straight up!!',4,3972,41712,4
,,,,,,,
KingJames,9.49E+17,05-01-2018 21:24,b'Congrats to my G @russwest44 on his signature shoe!! Welcome to the gang bro! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xf0\x9f\x91\x91',4,10402,69425,4
,,,,,,,
KingJames,9.49E+17,03-01-2018 23:37,b'Retro coming soon..??? Just maybe \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x90\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xf0\x9f\x91\x91 https://t.co/i4oJcDLtzG',0,3097,18489,0
,,,,,,,
KingJames,9.48E+17,02-01-2018 20:00,"b""Let's go!!! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xf0\x9f\x91\x91 #WeAreFamily https://t.co/ZpkmagrjX9""",0,1181,9071,0
,,,,,,,
KingJames,9.47E+17,31-12-2017 08:24,b'\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xf0\x9f\x91\x91. THANK YOU https://t.co/iWozwH9QPk',0,3658,27156,0
,,,,,,,
KingJames,9.47E+17,30-12-2017 23:39,b'\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xf0\x9f\x91\x91 https://t.co/z0XkOSTaeN',0,3639,23198,0
,,,,,,,
KingJames,9.47E+17,30-12-2017 22:57,b'Love you guys! Thanks! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe https://t.co/cpiiCFhdaI',4,542,5703,4
,,,,,,,
KingJames,9.47E+17,30-12-2017 22:33,b'My G appreciate it! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe https://t.co/ah7jHapKuS',0,312,3159,0
,,,,,,,
KingJames,9.47E+17,30-12-2017 22:32,b'My G appreciate it! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe https://t.co/iexBPp6GpG',0,399,4075,0
,,,,,,,
KingJames,9.45E+17,25-12-2017 03:12,"b""Being away from my family for the Holidays for work is the absolute worst! Love what I do and wouldn't change it fo\xe2\x80\xa6 https://t.co/jOHHYy38lA""",-4,10509,102612,0
,,,,,,,
KingJames,9.45E+17,25-12-2017 02:30,b'Family ties! We push each so we can stand alone when needed but we move as 1 unit so it makes us even stronger! \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xe2\x9c\x8a\xe2\x80\xa6 https://t.co/iKrPciNROi',0,672,4638,4
,,,,,,,
KingJames,9.45E+17,24-12-2017 20:52,b'Yes sir!! Oh I already know https://t.co/WVUulTpyUB',0,2048,15160,0
,,,,,,,
KingJames,9.45E+17,24-12-2017 20:49,"b""RT @SLAMonline: LeBron's Christmas Day highlight package. \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/eR0RrDJhYl""",0,11941,0,0
,,,,,,,
KingJames,9.45E+17,23-12-2017 18:58,b'\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x94\xa5 #StriveForGreatness https://t.co/qxU6lImbBt',0,319,3439,0
,,,,,,,
KingJames,9.45E+17,23-12-2017 18:58,"b""It's 6 o'clock in the morning, let's get these pads lit up!\xf0\x9f\x94\xa5\xf0\x9f\x9a\xa8\xf0\x9f\x8f\x86\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe#StriveForGreatness\xf0\x9f\x9a\x80 https://t.co/qBFA7z9bCO""",0,570,2852,4
,,,,,,,
KingJames,9.44E+17,22-12-2017 20:33,"b""You damn right y'all are!! Beautiful Powerful Smart Black Women! \xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\xb8\xf0\x9f\x8f\xbe https://t.co/m2WP0o6UJ9""",4,33001,114912,4
,,,,,,,
KingJames,9.44E+17,22-12-2017 17:37,b'Go check it out now. Lots of insight from of my closest that has seen the journey. https://t.co/4WuwzXMloC \xf0\x9f\x91\x91\xf0\x9f\xa6\x81\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xe2\x80\xa6 https://t.co/3EPKXrkAn4',0,1205,5207,0
,,,,,,,
KingJames,9.44E+17,21-12-2017 21:10,b'\xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x91 https://t.co/T4HSM0zjBH',0,1199,5625,0
,,,,,,,
KingJames,9.44E+17,21-12-2017 21:02,b'Well she actually has more game than me! Amazing examples inside our Kingdom! Queen \xf0\x9f\x91\xb8\xf0\x9f\x8f\xbe James get it girl!!\xe2\x80\xa6 https://t.co/8k2CMXb7EW',4,5104,25122,4
,,,,,,,
KingJames,9.44E+17,21-12-2017 19:21,b'RT @GQMagazine: These 4 pairs got Nike its mojo back https://t.co/11TwSVP3vM https://t.co/LSNc9XrXTx',0,430,0,0
,,,,,,,
KingJames,9.44E+17,21-12-2017 16:44,"b'RT @LJFamFoundation: You never know who it\xe2\x80\x99ll be when the bell rings! Last night, a team of #EastOhio @Chase elves visited five #IPromise f\xe2\x80\xa6'",0,154,0,0
,,,,,,,
KingJames,9.44E+17,21-12-2017 16:44,b'RT @LJFamFoundation: \xf0\x9f\xa5\x81\xf0\x9f\xa5\x81\xf0\x9f\xa5\x81\xf0\x9f\x9a\xa8\xf0\x9f\x94\xa5\xf0\x9f\x91\xa8\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f\xf0\x9f\x91\xa9\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f\xf0\x9f\x8f\x86\xf0\x9f\x92\xaa\xf0\x9f\x91\x8d!!!! Translation: we\xe2\x80\x99re proud to announce our long term partnership with #CrystalClinic Orthopaedic Ce\xe2\x80\xa6',4,124,0,0
,,,,,,,
KingJames,9.43E+17,20-12-2017 04:49,b'@shonrp2 You already know! \xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xf0\x9f\x91\x91',0,131,1382,0
,,,,,,,
KingJames,9.43E+17,20-12-2017 04:45,b'@PCampbell21 Yes sir!! \xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xf0\x9f\x91\x91',0,47,471,0
,,,,,,,
KingJames,9.43E+17,20-12-2017 04:43,b'Congrats young \xf0\x9f\x91\x91 @shonrp2!!! Keep going. #StriveForGreatness\xf0\x9f\x9a\x80 #OH https://t.co/Cn3LduD7Xr',4,3588,16573,4
,,,,,,,
KingJames,9.43E+17,20-12-2017 04:39,"b""That's amazing!!! Keep going young \xf0\x9f\x91\x91 @PCampbell21!! #IrishAlumProud\xe2\x98\x98\xef\xb8\x8f #OH https://t.co/v63yIFJET8""",4,545,4556,4
,,,,,,,
KingJames,9.43E+17,19-12-2017 03:36,"b'This hurts my heart but HUGE s/o to Gracie, @stowstudco &amp; the entire #Stow community. You guys were unbelievable. A\xe2\x80\xa6 https://t.co/tgMrevJK6W'",4,450,2892,4
,,,,,,,
KingJames,9.43E+17,19-12-2017 02:46,"b'Congrats @kobebryant!! Dayuumm man NOT1, NOT 2.. ok it is 2 jerseys going up! Amazing G and appreciate the inspirat\xe2\x80\xa6 https://t.co/YruxajNGLj'",4,35654,143811,0
,,,,,,,
KingJames,9.43E+17,18-12-2017 23:05,b'\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x98\x90 YOU DIDN\xe2\x80\x99T HAVE TO DO \xe2\x80\x98EM LIKE THAT EB!! That\xe2\x80\x99s not right. Smh. #GETMYMANON #SCTOP10 #WingfootsClassic\xe2\x80\xa6 https://t.co/3yogswIIfu',-4,1001,5795,0
,,,,,,,
KingJames,9.43E+17,18-12-2017 22:22,b'So proud of everyone at @LJFamFoundation!! This is your story. Thank you! https://t.co/bCiVoMUiS3',4,936,5632,4
BarackObama,9.67E+17,22-02-2018 16:00,"b'Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless stu\xe2\x80\xa6 https://t.co/wXO3wBtJ8V'",4,421736,1510414,4
,,,,,,,
BarackObama,9.66E+17,21-02-2018 16:33,"b'Billy Graham was a humble servant who prayed for so many - and who, with wisdom and grace, gave hope and guidance t\xe2\x80\xa6 https://t.co/V8WtgIRPEB'",4,34176,242795,4
,,,,,,,
BarackObama,9.64E+17,15-02-2018 17:12,b'We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can hon\xe2\x80\xa6 https://t.co/LWGSkzRapH',4,382286,1316824,4
,,,,,,,
BarackObama,9.64E+17,14-02-2018 16:25,"b'Happy Valentine\xe2\x80\x99s Day, @MichelleObama. You make every day and every place better. https://t.co/aWvyytR7Mm'",4,245433,1514759,4
,,,,,,,
BarackObama,9.64E+17,14-02-2018 16:24,"b'RT @MichelleObama: Happy #ValentinesDay to my one and only, @BarackObama. To celebrate the occasion, I\xe2\x80\x99m dedicating a little Valentine\xe2\x80\x99s Da\xe2\x80\xa6'",4,26638,0,4
,,,,,,,
BarackObama,9.53E+17,15-01-2018 14:46,"b'Dr. King was 26 when the Montgomery bus boycott began. He started small, rallying others who believed their efforts\xe2\x80\xa6 https://t.co/N0zwBg7gTi'",-4,377930,1468138,-4
,,,,,,,
BarackObama,9.47E+17,29-12-2017 16:11,"b'All across America people chose to get involved, get engaged and stand up. Each of us can make a difference, and al\xe2\x80\xa6 https://t.co/zxpKVnNeHZ'",0,116372,504955,0
,,,,,,,
BarackObama,9.47E+17,29-12-2017 16:10,"b'Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks, toil\xe2\x80\xa6 https://t.co/7mNk6dmnyC'",4,49331,307643,4
,,,,,,,
BarackObama,9.47E+17,29-12-2017 16:10,"b'Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville, V\xe2\x80\xa6 https://t.co/KxUk5Wle6h'",4,67687,269161,4
,,,,,,,
BarackObama,9.47E+17,29-12-2017 16:09,"b'Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Har\xe2\x80\xa6 https://t.co/MCXiSuAVJN'",0,23917,155478,0
,,,,,,,
BarackObama,9.47E+17,29-12-2017 16:09,"b'As we count down to the new year, we get to reflect and prepare for what\xe2\x80\x99s ahead. For all the bad news that seemed\xe2\x80\xa6 https://t.co/WaUHkVww2g'",-4,179111,786833,4
,,,,,,,
BarackObama,9.46E+17,27-12-2017 21:02,"b'RT @MBK_Alliance: I am my Brother\xe2\x80\x99s Keeper. \nWatch our new PSA with @BarackObama, @StephenCurry30 &amp; @chancetherapper, then take action to s\xe2\x80\xa6'",4,7037,0,4
,,,,,,,
BarackObama,9.45E+17,25-12-2017 16:05,"b'On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj'",4,255016,1479916,4
,,,,,,,
BarackObama,9.41E+17,14-12-2017 22:39,"b""There's no better time than the holiday season to reach out and give back to our communities. Great to hear from yo\xe2\x80\xa6 https://t.co/gp5dCy9oN2""",4,60298,416038,4
,,,,,,,
BarackObama,9.41E+17,13-12-2017 00:17,"b'Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!'",4,85653,693098,4
,,,,,,,
BarackObama,9.40E+17,11-12-2017 20:16,b'Just got off a call to thank folks who are working hard to help more Americans across the country sign up for healt\xe2\x80\xa6 https://t.co/A9QvCySWJ8',4,87769,226945,4
,,,,,,,
BarackObama,9.38E+17,04-12-2017 22:57,b'RT @ObamaFoundation: Watch: We hosted a Town Hall in New Delhi with @BarackObama and young leaders about how to drive change and make an im\xe2\x80\xa6',4,6661,0,0
,,,,,,,
BarackObama,9.35E+17,27-11-2017 21:13,b'Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life\xe2\x80\xa6 https://t.co/KC9nmjZPuX',4,115842,1164287,4
,,,,,,,
BarackObama,9.34E+17,23-11-2017 14:44,"b'From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz'",4,216015,1389168,4
,,,,,,,
BarackObama,9.33E+17,20-11-2017 19:02,"b'ME:  Joe, about halfway through the speech, I\xe2\x80\x99m gonna wish you a happy birth--\nBIDEN:  IT\xe2\x80\x99S MY BIRTHDAY!\nME:  Joe.\xe2\x80\xa6 https://t.co/5qLUsDoaMi'",4,507514,2017167,4
,,,,,,,
BarackObama,9.29E+17,11-11-2017 15:13,"b'RT @ObamaFoundation: Today, we honor those who have honored our country with its highest form of service. https://t.co/IbJNCwIofL https://t\xe2\x80\xa6'",0,8908,0,0
,,,,,,,
BarackObama,9.28E+17,08-11-2017 13:25,b'This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all th\xe2\x80\xa6 https://t.co/ZvUKZIDGAj',0,73624,431132,0
,,,,,,,
BarackObama,9.28E+17,07-11-2017 01:02,b'Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw',0,58426,193369,0
,,,,,,,
BarackObama,9.27E+17,06-11-2017 00:51,b'May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.',4,117826,508959,4
,,,,,,,
BarackObama,9.27E+17,06-11-2017 00:51,"b'We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we\xe2\x80\x99ll stand with the survivors as they recover...'",0,97149,548726,0
,,,,,,,
BarackObama,9.26E+17,01-11-2017 13:06,"b'Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan t\xe2\x80\xa6 https://t.co/6eN1Y5TQGV'",0,137243,257152,0
,,,,,,,
BarackObama,9.26E+17,01-11-2017 00:56,"b""Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.""",4,103901,707032,4
,,,,,,,
BarackObama,9.25E+17,30-10-2017 21:36,"b'Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation.'",4,21590,180732,4
,,,,,,,
BarackObama,9.23E+17,23-10-2017 22:03,"b'I\xe2\x80\x99ll let you and @ladygaga handle the singing, and we\xe2\x80\x99ll handle the donations. There\xe2\x80\x99s still time to give:\xe2\x80\xa6 https://t.co/0NnaR3bozh'",-4,54886,310110,-4
,,,,,,,
BarackObama,9.22E+17,22-10-2017 00:02,b'Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this ye\xe2\x80\xa6 https://t.co/nFSou6JC6n',0,83715,504408,0
,,,,,,,
BarackObama,9.20E+17,16-10-2017 22:59,"b""I'm grateful to @SenJohnMcCain for his lifetime of service to our country. Congratulations, John, on receiving this year's Liberty Medal.""",0,92365,677195,0
,,,,,,,
BarackObama,9.15E+17,02-10-2017 12:41,b'Michelle &amp; I are praying for the victims in Las Vegas. Our thoughts are with their families &amp; everyone enduring another senseless tragedy.',0,399469,1708065,4
,,,,,,,
BarackObama,9.14E+17,30-09-2017 02:22,b'Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country. https://t.co/WBzcltmgqj',4,60913,508950,4
,,,,,,,
BarackObama,9.13E+17,26-09-2017 17:03,"b""We're expanding our efforts to help Puerto Rico &amp; the USVI, where our fellow Americans need us right now. Join us a\xe2\x80\xa6 https://t.co/gkrp1RwXR4""",4,113391,336767,4
,,,,,,,
BarackObama,9.12E+17,25-09-2017 23:36,"b'Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament\xe2\x80\xa6 https://t.co/XDtkLu32wd'",4,58399,329897,4
,,,,,,,
BarackObama,9.11E+17,20-09-2017 16:32,b'RT @gatesfoundation: President @BarackObama addresses #Goalkeepers17 starting at 12:40 PM. Tune in here: https://t.co/XmHBErSHYw',0,2878,0,0
,,,,,,,
BarackObama,9.10E+17,20-09-2017 02:30,b'Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.',0,442562,1491706,0
,,,,,,,
BarackObama,9.10E+17,18-09-2017 20:07,"b'Coding is important \xe2\x80\x93 and fun. @CSforAll, thanks for your work to make sure every kid can compete in a high-tech, g\xe2\x80\xa6 https://t.co/xwlnvxsjKb'",4,31573,152691,4
,,,,,,,
BarackObama,9.08E+17,13-09-2017 14:08,"b""Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're gettin\xe2\x80\xa6 https://t.co/xY0UhBSvqp""",0,65378,264058,0
,,,,,,,
BarackObama,9.07E+17,11-09-2017 15:32,b'We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.',0,345640,1373761,4
,,,,,,,
BarackObama,9.07E+17,10-09-2017 15:56,"b'RT @GeorgeHWBush: Across the U.S., Americans have answered the call to help with hurricane recovery. Praying for all Floridians. #Irma http\xe2\x80\xa6'",0,6710,0,4
,,,,,,,
BarackObama,9.06E+17,08-09-2017 21:34,b'Proud of these McKinley Tech students\xe2\x80\x94inspiring young minds that make me hopeful about our future. https://t.co/nqYC1mjjTB',4,31515,238520,4
,,,,,,,
BarackObama,9.06E+17,07-09-2017 23:06,b'Americans always answer the call. https://t.co/SV1jixOExu https://t.co/ktEvL6s89d',0,100895,335303,-4
,,,,,,,
BarackObama,9.05E+17,05-09-2017 18:52,"b'To target hopeful young strivers who grew up here is wrong, because they\xe2\x80\x99ve done nothing wrong. My statement: https://t.co/TCxZdld7L4'",-4,385065,924537,-4
,,,,,,,
BarackObama,9.02E+17,27-08-2017 23:14,"b""Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one\xe2\x80\xa6 https://t.co/I3RHWyZe31""",4,245774,834644,4
,,,,,,,
BarackObama,8.98E+17,17-08-2017 19:15,b'Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.',0,319346,1617866,4
,,,,,,,
BarackObama,8.97E+17,13-08-2017 00:06,"b'""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela'",4,412184,1410897,4
,,,,,,,
BarackObama,8.97E+17,13-08-2017 00:06,"b'""People must learn to hate, and if they can learn to hate, they can be taught to love...""'",-4,498180,1581804,0
,,,,,,,
BarackObama,8.97E+17,13-08-2017 00:06,"b'""No one is born hating another person because of the color of his skin or his background or his religion..."" https://t.co/InZ58zkoAm'",0,1716883,4599506,0
,,,,,,,
BarackObama,8.88E+17,20-07-2017 00:49,"b""John McCain is an American hero &amp; one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.""",0,413519,2090328,4
,,,,,,,
BarackObama,8.78E+17,22-06-2017 19:41,"b""Health care has always been about something bigger than politics: it's about the character of our country. https://t.co/UqLO14Hef7""",0,131439,445181,0
,,,,,,,
BarackObama,8.76E+17,18-06-2017 15:09,"b""Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad\xe2\x80\xa6 https://t.co/XSqMhcSuvR""",4,255655,1364261,4
,,,,,,,
BarackObama,8.71E+17,02-06-2017 17:35,"b'On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun viole\xe2\x80\xa6 https://t.co/S7dth6Ywb0'",0,72668,391734,0
,,,,,,,
BarackObama,8.69E+17,29-05-2017 13:09,b'Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we\xe2\x80\xa6 https://t.co/BwRS0onlOL',0,131813,706158,0
,,,,,,,
BarackObama,8.68E+17,27-05-2017 13:15,b'Good to see my friend Prince Harry in London to discuss the work of our foundations &amp; offer condolences to victims\xe2\x80\xa6 https://t.co/f1U8It8AmE',4,75402,497046,4
,,,,,,,
BarackObama,8.68E+17,25-05-2017 14:13,"b'Through faith, love, and resolve the character of the people of Manchester has shown itself.  Our thoughts &amp; prayer\xe2\x80\xa6 https://t.co/xyMer891Zo'",4,43300,220408,4
,,,,,,,
BarackObama,8.67E+17,23-05-2017 16:56,b'Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.',-4,222820,1039515,4
,,,,,,,
BarackObama,8.67E+17,22-05-2017 21:16,"b'Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in\xe2\x80\xa6 https://t.co/bF1kB1GvxC'",4,10063,84344,-4
,,,,,,,
BarackObama,8.64E+17,14-05-2017 14:01,"b""Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there.""",4,112592,736590,4
,,,,,,,
BarackObama,8.60E+17,03-05-2017 19:42,"b""We're rolling up our sleeves again, back where it all started. Join us at https://t.co/GYkEOK8EuT. https://t.co/UlyvNrQvZR""",0,24164,123052,0
,,,,,,,
BarackObama,8.59E+17,02-05-2017 17:19,"b""Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Bil\xe2\x80\xa6 https://t.co/jB3LXT94Ok""",-4,130336,506578,-4
,,,,,,,
BarackObama,8.57E+17,24-04-2017 19:48,b'RT @ObamaFoundation: It\xe2\x80\x99s a beautiful day on the South Side. https://t.co/PtoaFbww0s',4,12126,0,4
,,,,,,,
BarackObama,8.45E+17,23-03-2017 13:00,b'My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.',0,144362,818623,-4
,,,,,,,
BarackObama,8.43E+17,19-03-2017 15:51,"b""Chuck Berry rolled over everyone who came before him \xe2\x80\x93 and turned up everyone who came after.  We'll miss you, Chuck.  Be good.""",4,67661,405397,0
,,,,,,,
BarackObama,8.40E+17,08-03-2017 21:14,"b'On International Women\xe2\x80\x99s Day, @MichelleObama and I are inspired by all of you who embrace your power to drive chang\xe2\x80\xa6 https://t.co/Er9mIQlmgr'",0,52116,275528,4
,,,,,,,
BarackObama,8.37E+17,02-03-2017 19:00,b'RT @ObamaFoundation: Courage comes in many forms. Who in your local community or neighborhood leads by example? #ProfileInCourage https://t\xe2\x80\xa6',4,6960,0,4
,,,,,,,
BarackObama,8.37E+17,02-03-2017 15:22,"b""Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them:\xe2\x80\xa6 https://t.co/25Ohhab8Xn""",0,18720,106392,0
,,,,,,,
BarackObama,8.33E+17,17-02-2017 19:37,b'We asked. You answered. https://t.co/mAJvko6VqR',0,27056,118790,0
,,,,,,,
BarackObama,8.32E+17,14-02-2017 15:34,"b'Happy Valentine\xe2\x80\x99s Day, @michelleobama! Almost 28 years with you, but it always feels new. https://t.co/O0UhJWoqGN'",4,259769,1111457,4
,,,,,,,
BarackObama,8.23E+17,22-01-2017 18:07,b'I read letters like these every single day. It was one of the best parts of the job \xe2\x80\x93 hearing from you. https://t.co/so1luBcszV',4,35813,239788,4
,,,,,,,
BarackObama,8.23E+17,20-01-2017 21:17,b'RT @ObamaFoundation: Add your voice: https://t.co/mA9MSHmi7o https://t.co/Uf7oEvkZF3',0,49841,0,0
,,,,,,,
BarackObama,8.23E+17,20-01-2017 21:05,"b""In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here: https://t.co/GYkEOK8EuT""",0,53732,238770,0
,,,,,,,
BarackObama,8.23E+17,20-01-2017 21:04,"b'Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we\xe2\x80\x99ll get back to work.'",4,433169,1861295,4
,,,,,,,
BarackObama,8.19E+17,10-01-2017 23:44,"b'Tonight, President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET: https://t.co/ZnwTsg155B #ObamaFarewell'",0,13870,76161,0
,,,,,,,
BarackObama,7.95E+17,05-11-2016 16:31,"b'RT @OFA: ""Thanks to the Affordable Care Act, your coverage is better today than it was before.""\n\nWatch the weekly address: https://t.co/Pfk\xe2\x80\xa6'",4,3963,0,4
,,,,,,,
BarackObama,7.95E+17,05-11-2016 15:38,"b'In the weekly address, President Obama discusses what #Obamacare has done to improve health care. https://t.co/VdQlyrSZhx'",0,4624,29176,0
,,,,,,,
BarackObama,7.95E+17,04-11-2016 22:16,"b""Let's keep working to keep our economy on a better, stronger course. https://t.co/bV2BVjyj7a""",4,9506,46358,4
,,,,,,,
BarackObama,7.95E+17,04-11-2016 18:25,b'The landmark #ParisAgreement enters into force today\xe2\x80\x94we must keep up the momentum to #ActOnClimate. https://t.co/Cyw5Udaoro',0,6177,25353,0
,,,,,,,
BarackObama,7.95E+17,04-11-2016 16:12,"b'The economy added 161,000 jobs in October, and wages are up 2.8 percent over the past year. https://t.co/pJxjgLnjCt #JobsReport'",-4,3989,17603,4
,,,,,,,
BarackObama,7.94E+17,03-11-2016 21:02,"b""There are a lot of plans out there. Check your options and lock in the one that's best for you: https://t.co/buFY9ozDz4 #GetCovered""",4,1579,9039,4
,,,,,,,
BarackObama,7.94E+17,03-11-2016 19:08,"b""The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back: https://t.co/7XebIdRX34""",4,1945,11344,4
,,,,,,,
